PetID,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Quantity,Fee,State,VideoAmt,PhotoAmt,AdoptionSpeed
6518a598b,2,7,283,292,1,5,7,0,2,1,3,1,1,1,1,10,41326,0,5,10
a36e3c034,1,132,141,307,2,2,5,0,2,2,1,1,1,1,1,0,41326,0,4,62
7f3895a04,2,2,266,292,2,5,7,0,2,1,2,1,2,1,1,100,41326,0,5,18
9f1ba804c,1,2,307,0,3,1,3,5,2,2,1,2,3,1,8,10,41326,0,7,100
93c16b08b,2,2,264,0,2,1,6,7,3,3,1,1,1,1,1,80,41401,0,3,55
a23f0020a,2,24,266,266,2,5,0,0,1,1,1,1,3,1,1,0,41326,0,2,29
54c5d6442,2,2,292,292,2,7,0,0,1,1,3,3,3,1,1,50,41401,0,5,5
bad270818,1,2,307,0,2,1,0,0,2,1,2,1,2,1,1,5,41327,0,1,34
21e4ca7d1,1,5,307,0,2,2,4,0,2,1,3,3,3,1,1,0,41326,0,2,100
1a6becd27,2,3,266,0,2,1,3,6,1,1,2,2,2,1,1,0,41326,0,5,7
86d20d7e4,1,1,307,0,1,2,0,0,2,1,2,2,2,1,2,0,41326,0,2,0
c68936b74,1,14,307,202,2,2,0,0,2,2,1,1,1,1,1,0,41401,0,4,100
8ad784999,2,3,266,0,2,6,7,0,2,1,2,1,2,1,1,50,41326,0,7,6
cca1ec6df,2,13,266,276,1,6,0,0,3,1,3,3,2,1,1,0,41401,0,3,100
207ad2902,2,2,265,0,2,1,4,7,2,2,2,2,2,1,1,0,41326,0,0,84
01802debf,2,15,266,0,1,2,7,0,2,1,1,1,1,1,1,100,41326,0,9,85
79fd13ffd,2,36,266,0,2,6,7,0,2,1,1,3,2,1,1,0,41326,0,1,70
b077aa9ee,1,5,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,1,100
1c16e813b,1,32,109,0,2,3,0,0,3,3,1,1,2,1,1,0,41401,0,1,17
7c1f20f6e,1,24,307,0,2,2,0,0,2,1,2,2,1,1,1,0,41327,0,1,100
f600368fb,1,24,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41327,0,3,100
b02c50d9d,1,3,307,0,1,2,3,0,2,2,2,1,2,1,1,0,41326,1,1,19
b84058aa2,2,1,266,0,1,7,0,0,1,1,2,2,2,1,1,0,41326,0,4,6
99af63c63,2,3,265,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,5,100
50bbe8e31,2,3,299,265,3,6,0,0,2,2,2,2,2,1,3,0,41326,0,7,22
f410b0841,1,48,69,0,2,2,0,0,2,1,3,3,3,1,1,0,41326,0,4,2
18b2da498,1,36,307,213,1,3,0,0,1,2,1,1,1,1,1,0,41401,0,2,100
b3db0fa59,1,1,307,0,2,1,3,0,2,1,2,1,2,1,1,0,41401,0,7,18
cf0e2e817,2,1,266,0,1,1,7,0,1,1,2,2,2,1,1,0,41326,0,2,100
51d3a70bf,1,48,147,0,2,7,0,0,1,3,1,1,2,1,1,300,41336,0,2,5
98fbd3b39,2,2,266,0,1,7,0,0,2,1,1,1,2,1,1,0,41326,0,5,12
93849e2b5,2,3,266,0,1,1,7,0,3,1,2,1,2,1,4,0,41401,0,4,100
9f01beeef,2,3,266,0,1,4,7,0,1,1,1,1,1,1,1,0,41401,0,7,36
047c20d1a,1,2,307,0,3,1,2,7,2,1,2,2,2,1,5,0,41401,0,3,57
aa32ec730,1,3,141,103,2,1,2,0,2,2,3,1,2,1,1,0,41327,0,5,12
63912e2b8,2,12,266,266,3,2,7,0,2,1,1,1,1,1,7,0,41401,0,5,20
a09a76aba,1,3,307,0,1,2,6,0,1,1,2,2,2,1,1,0,41401,0,3,2
47dda9537,2,3,249,0,1,1,0,0,2,2,1,1,2,1,1,0,41326,0,3,100
b3cf90bd1,2,10,265,0,1,4,7,0,3,2,1,1,2,2,1,0,41326,0,3,75
f05a5801b,2,6,306,0,2,2,3,4,2,2,3,3,1,1,1,0,41326,0,2,100
18095a42f,2,4,266,0,2,2,0,0,2,1,2,1,2,1,1,0,41325,0,1,86
5cbe99be7,1,2,307,0,2,5,0,0,2,1,1,2,2,1,1,0,41326,0,2,53
307b61689,2,2,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,3,100
c47c94411,2,1,265,0,3,1,0,0,2,2,2,1,2,1,3,0,41327,0,4,100
0157cf3a4,1,2,307,0,2,2,7,0,2,2,1,1,1,1,1,0,41330,1,3,7
ef8ddd70b,1,20,307,0,1,1,2,7,2,1,3,3,3,1,2,0,41326,0,1,37
da5d1c5ba,1,30,195,179,1,1,0,0,1,1,1,1,1,1,1,0,41326,0,3,7
3d3aef491,1,2,307,307,1,1,2,7,2,1,2,2,2,1,8,0,41326,0,7,23
e78a33d4a,2,2,241,0,2,1,2,7,2,2,2,2,3,2,1,0,41336,0,1,2
1b4690d1f,2,6,266,0,1,4,7,0,2,1,2,2,2,1,1,0,41326,0,3,68
f385d9645,2,3,266,0,1,1,6,7,1,2,2,2,2,1,3,0,41401,0,3,30
c87651546,1,6,307,0,2,1,2,5,2,2,1,1,1,1,1,100,41327,0,5,32
0118db3a8,1,6,307,0,2,2,0,0,1,1,1,1,2,1,1,0,41326,0,2,100
8019d0c63,1,2,307,307,2,2,3,5,2,1,3,3,3,1,1,0,41326,0,3,100
225f72952,2,3,266,0,1,3,7,0,1,1,1,1,2,1,1,0,41326,0,3,30
547f46854,2,3,265,0,1,1,2,7,2,2,2,1,2,1,2,0,41401,0,4,29
d1338d152,2,14,264,264,2,1,7,0,3,3,1,1,1,1,1,100,41326,0,5,100
4d28b3255,2,4,265,0,1,2,7,0,2,2,2,1,3,1,1,0,41401,0,14,22
ad90d4962,2,36,285,264,1,5,0,0,2,3,2,1,1,2,1,30,41326,0,3,100
249112486,1,2,307,307,2,1,2,0,2,2,2,2,2,1,1,0,41326,0,1,100
0e6dd5e23,1,8,179,0,2,2,0,0,1,1,1,1,3,1,1,0,41326,0,1,0
13264f4f4,2,2,265,0,2,3,6,7,2,2,1,1,2,1,1,0,41401,0,5,80
49c5dbda7,1,2,218,307,2,2,5,7,3,2,1,1,2,1,1,0,41326,0,6,6
532cac389,2,2,266,0,2,7,0,0,1,1,2,1,2,1,1,0,41327,0,5,42
a460a6274,1,2,307,307,2,2,7,0,2,2,2,1,2,1,1,0,41326,0,4,46
fc2012c7e,1,6,179,0,2,2,5,0,2,1,1,1,2,1,1,0,41326,1,5,6
e62c62127,1,2,307,0,1,1,2,0,3,1,3,3,2,1,1,0,41326,0,3,10
b310f969f,1,4,141,307,2,1,7,0,3,2,1,1,2,1,1,200,41401,0,5,100
04aa54436,1,2,307,213,1,3,5,0,2,1,2,2,2,1,1,0,41326,0,2,25
0597b1859,2,4,264,266,3,1,2,7,2,2,3,3,3,2,8,0,41326,0,5,74
d0eb1073d,1,12,307,307,1,1,2,0,2,2,1,1,1,1,1,0,41326,0,1,100
f291e702a,1,3,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,7,12
9fb89d88f,1,5,26,307,2,1,2,0,2,2,1,3,1,1,1,0,41326,0,3,18
4e991c023,2,7,264,266,1,6,7,0,2,2,3,1,2,1,1,0,41326,0,12,75
067f49481,1,60,218,307,1,5,6,0,2,2,3,3,2,1,1,0,41326,0,5,100
68d7d01d0,1,3,307,0,2,1,0,0,2,2,1,1,2,2,1,0,41326,0,1,9
aa7395687,1,2,307,0,2,1,2,0,2,1,3,3,2,1,1,0,41326,0,2,23
b041aab9f,1,3,307,0,2,1,2,7,2,1,1,1,2,1,1,0,41401,0,2,27
2b31f1be3,1,3,307,218,1,3,5,0,2,2,2,1,2,1,1,0,41326,0,6,2
9514ed3eb,2,2,266,0,2,6,7,0,1,1,2,2,2,1,1,50,41326,0,4,81
e0238b8c2,2,19,266,266,1,6,0,0,2,1,1,1,1,1,2,0,41326,0,4,100
b497fb8eb,1,2,307,0,1,2,0,0,2,1,1,1,2,1,1,0,41326,0,8,10
61be9a64f,2,3,266,0,3,1,2,0,1,1,2,2,2,1,3,0,41401,0,15,100
44f048354,1,1,307,0,2,5,0,0,2,2,2,2,2,1,1,0,41326,0,5,66
5ed5663ae,2,4,265,0,1,7,0,0,2,2,1,1,1,1,1,0,41326,0,5,24
caa16cc3c,1,54,60,0,2,5,7,0,1,1,1,1,1,1,1,100,41327,0,3,5
309f63a00,1,4,307,0,2,5,7,0,2,2,2,2,2,1,1,0,41327,0,2,5
5da236a17,2,2,266,0,2,2,0,0,1,1,3,3,3,1,1,0,41401,0,5,0
2618aa6a2,1,2,109,24,3,1,7,0,2,3,2,2,2,1,3,0,41326,0,5,10
b6450abed,1,1,307,0,1,2,0,0,1,1,2,1,2,1,2,0,41326,0,4,100
b9314a12d,2,1,266,0,3,1,2,6,2,1,2,2,3,1,5,0,41401,0,5,0
a2a899dab,1,4,179,0,2,2,0,0,2,1,1,1,2,1,1,400,41401,0,6,90
429df135c,1,2,307,0,2,1,2,7,2,1,2,1,2,1,1,0,41401,0,4,28
6eb6c99b4,2,4,266,0,1,7,0,0,1,1,2,2,2,1,1,0,41326,0,4,100
d3d47c67d,2,1,243,0,1,1,7,0,1,1,2,2,2,1,1,0,41345,0,1,100
355cc5db7,2,6,266,0,2,1,4,7,2,1,2,2,2,1,1,0,41326,0,1,100
406a1e534,2,5,266,0,2,5,0,0,3,1,1,1,2,1,1,0,41326,0,5,25
06c5ddbd6,1,4,307,78,2,2,0,0,2,1,1,1,1,1,1,0,41336,0,2,100
0392c0c81,1,1,307,307,3,1,2,7,2,2,2,2,2,1,5,0,41326,0,4,100
b8f94e1ff,2,1,266,0,1,1,6,0,2,1,2,2,2,1,1,0,41326,0,2,4
9c0f6076a,1,2,307,0,3,1,2,7,2,1,1,1,2,1,4,0,41326,0,6,14
c93e63352,1,12,307,0,2,3,4,0,2,1,3,3,3,1,1,0,41326,0,3,63
e4424b719,1,9,307,0,1,2,7,0,2,1,1,1,2,1,1,0,41326,0,1,42
8f31c806f,1,2,307,0,2,5,7,0,2,1,1,1,2,1,1,0,41401,0,5,4
1f2bd07e8,2,18,266,0,3,7,0,0,2,1,2,2,2,1,5,0,41335,0,1,0
e13488562,1,3,206,307,1,2,5,7,2,2,2,2,3,1,1,0,41326,0,3,100
838c5c399,1,11,109,307,2,2,7,0,2,2,1,1,1,1,1,0,41326,0,1,76
3947180ba,1,11,307,0,1,2,0,0,3,1,1,3,2,1,1,0,41326,0,3,100
25ef79825,2,1,266,0,2,6,0,0,1,1,2,1,2,1,1,0,41326,0,2,2
0c5b71bf0,2,6,254,303,2,5,6,7,2,1,1,1,1,1,2,50,41326,0,2,100
5918330ac,1,12,178,0,1,2,0,0,1,2,3,3,3,1,1,0,41326,0,1,87
6178884d1,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,5,44
603892936,2,18,285,282,1,2,5,0,3,3,1,1,2,1,1,500,41324,0,3,13
8468db069,2,2,266,0,1,3,7,0,1,1,2,2,2,1,1,0,41326,0,5,21
693a90fda,2,2,266,0,2,1,7,0,2,2,1,1,2,1,1,0,41326,0,1,11
ec13e5f25,1,3,200,0,3,1,5,7,2,1,2,1,2,1,4,0,41326,0,6,16
f9994fbae,2,6,266,0,2,1,2,7,1,1,1,1,1,1,3,0,41401,0,3,100
5493d0771,1,2,195,179,1,1,2,0,1,2,2,1,2,1,1,450,41326,0,3,1
ca21c4266,2,7,285,0,1,3,7,0,3,3,1,2,2,1,1,350,41401,0,4,7
d30068375,1,10,152,0,1,1,2,0,1,1,3,1,1,1,1,0,41401,0,5,86
868fb91f3,2,10,266,0,2,2,3,7,1,1,1,1,2,1,1,0,41401,0,4,100
fc2ac0b04,1,2,307,0,2,7,0,0,2,2,2,2,2,1,1,0,41326,1,1,1
4dff83c9f,1,2,307,0,1,1,0,0,2,1,2,1,2,1,1,0,41326,0,4,78
945346188,1,12,307,0,2,2,0,0,1,2,1,1,2,1,1,80,41326,0,4,68
4a2ecd24c,2,1,265,0,2,2,5,7,2,2,2,2,2,1,1,0,41336,0,2,7
092a37bcf,2,2,266,0,3,1,2,7,2,1,2,2,2,1,2,0,41326,0,6,0
890127ff5,1,1,307,0,3,1,2,7,2,1,2,1,2,1,17,0,41330,0,14,71
20fc75f2c,1,62,20,0,1,1,2,7,1,1,1,1,1,1,1,0,41326,0,7,83
f559980ed,2,1,266,0,2,1,7,0,1,1,2,2,2,1,1,0,41401,0,2,15
f67786a70,1,0,307,0,1,5,7,0,2,2,3,3,3,2,1,0,41326,0,0,100
abbe2568f,1,2,307,0,2,1,2,0,2,1,2,1,2,1,1,0,41326,0,1,23
48f20f515,1,2,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41401,0,3,11
043d8c534,1,17,307,0,2,1,0,0,1,1,1,1,1,1,1,80,41326,0,6,100
804c6c78d,1,6,307,0,1,3,4,5,2,1,2,2,2,1,1,0,41401,0,1,100
1a2c91362,1,9,307,0,2,1,2,0,2,1,1,3,1,1,1,0,41401,0,1,21
aaeb4781c,1,60,205,0,1,5,0,0,1,3,3,3,2,1,1,0,41401,0,2,69
295b1eef3,1,6,109,0,2,3,0,0,3,3,1,1,2,1,1,0,41326,0,1,3
b1d936001,2,36,266,292,2,2,0,0,3,2,1,1,1,1,2,0,41326,0,4,100
8c75e5189,1,36,206,0,3,2,6,7,3,2,1,2,1,1,4,320,41326,0,4,7
ed6812520,2,3,299,265,1,3,7,0,1,2,2,1,2,1,1,0,41330,0,3,12
e5ffc0a9d,1,168,69,0,1,3,0,0,2,3,3,3,3,1,1,0,41326,0,5,66
53b996932,1,2,307,0,1,1,7,0,2,2,2,2,2,1,1,0,41327,0,5,26
ec14446ba,1,2,42,0,2,4,5,0,1,1,2,1,2,1,1,300,41326,0,9,21
bf5bf91a2,2,1,266,266,3,1,6,7,1,1,2,2,2,1,5,0,41401,0,5,2
7f6779706,2,1,266,0,3,1,3,0,1,1,2,2,2,2,2,0,41336,0,2,14
ad8b0d9d1,2,18,266,0,1,1,7,0,2,2,1,1,1,1,1,0,41401,0,2,69
d02861aca,2,24,266,299,2,1,4,0,2,1,2,1,1,1,1,0,41326,0,5,100
79b439763,1,2,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41327,0,1,27
b533529a6,1,1,307,0,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,6,74
b599b3fb2,2,12,264,285,1,4,5,7,2,2,1,1,1,1,1,100,41401,0,2,76
cd4624a1a,1,1,307,0,2,1,0,0,2,2,2,2,3,1,1,0,41326,0,3,6
5e5b9483c,2,2,283,0,3,1,6,7,1,1,2,2,2,1,3,0,41332,0,4,66
b7c4936a9,2,1,265,0,3,3,5,6,2,2,2,2,2,1,4,0,41336,0,4,100
124e6af5e,2,1,250,0,1,1,0,0,2,1,1,1,2,1,1,0,41401,0,5,29
b271a8246,1,17,307,0,1,5,7,0,2,2,1,1,3,1,1,100,41327,0,2,100
007bc1db4,1,2,307,0,2,2,0,0,2,1,2,2,3,1,5,0,41332,0,5,100
72f092b4b,2,1,266,0,2,3,0,0,2,1,2,1,2,1,2,0,41326,0,2,21
1c6aa4b33,1,36,179,0,1,1,6,7,1,1,1,1,1,1,1,300,41326,1,8,15
8445b97aa,2,2,266,0,1,1,7,0,2,1,2,1,2,1,1,0,41326,0,3,6
ae00eded4,1,12,39,307,2,1,7,0,2,2,1,1,1,1,1,30,41330,1,10,76
121c5faca,1,1,307,0,3,1,2,7,2,1,3,3,2,1,8,0,41326,0,8,27
183e445ea,2,3,265,0,2,4,7,0,1,1,2,2,2,1,1,50,41326,0,2,3
ff7ff0f3c,1,3,307,0,1,2,0,0,2,1,2,1,2,1,1,0,41326,0,1,1
30ece8658,2,4,266,266,1,6,0,0,2,1,2,1,2,1,1,0,41326,0,5,100
4b932ab38,2,19,266,266,1,4,0,0,2,1,1,1,1,1,1,0,41326,0,5,100
dd365668d,2,6,265,0,1,2,0,0,2,2,1,1,3,1,1,0,41401,0,2,100
7aa682539,1,1,307,307,3,5,0,0,2,2,2,2,2,1,2,0,41327,0,14,18
4059df1bf,2,6,266,0,1,7,0,0,1,2,1,1,1,1,1,0,41326,0,3,100
edcc13ccb,1,36,109,109,1,5,0,0,3,2,3,3,2,2,1,0,41326,1,5,5
53ef098c0,2,4,292,0,1,5,0,0,2,1,1,2,2,1,1,0,41324,0,1,1
da8d4a273,1,4,0,307,2,2,3,0,2,1,1,1,2,1,1,100,41326,0,5,100
e0dbd7901,1,13,307,0,1,1,0,0,1,3,1,2,2,1,1,220,41401,0,6,100
edd64fac1,2,2,266,0,1,3,0,0,2,2,2,2,2,1,1,0,41326,0,1,20
dbc39e84b,1,36,307,0,2,5,7,0,2,2,3,3,1,1,1,0,41326,0,1,24
7a2ea6461,1,3,307,0,2,5,0,0,2,1,1,1,1,1,1,0,41326,0,4,59
cab545282,1,5,307,0,1,2,4,5,2,2,1,1,2,1,1,0,41326,0,1,100
020fbbc9d,2,12,292,264,1,2,5,7,2,3,1,1,2,1,1,100,41326,0,2,100
a56c46193,1,24,307,0,1,1,2,0,2,1,2,2,2,1,1,0,41327,0,3,100
4eba3b5c0,1,7,307,103,2,1,2,0,2,2,1,1,1,1,1,0,41336,0,3,16
842528c2a,1,2,307,0,1,2,5,7,2,1,2,2,2,1,1,150,41326,0,6,2
536475bf3,2,36,299,0,2,2,5,6,2,1,1,1,1,1,1,0,41401,0,5,10
44c308937,1,2,307,0,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,1,100
9385e1d2e,2,3,266,0,2,6,7,0,1,1,2,1,2,1,1,0,41401,0,2,100
0b01864e2,2,24,292,265,1,5,0,0,2,3,1,1,1,1,1,0,41326,0,3,100
117a7da85,2,21,254,0,2,1,4,7,2,1,1,1,1,1,1,0,41326,2,2,100
5fe32151b,2,8,264,265,3,2,4,5,3,3,3,3,3,1,6,100,41326,0,0,5
8f6a4a76a,1,4,307,0,1,1,0,0,2,1,2,2,2,1,1,0,41401,0,2,4
467faacc0,2,12,266,0,1,1,2,7,1,1,3,3,3,1,1,0,41326,0,3,100
67d74124e,2,9,266,0,1,1,7,0,2,1,1,1,2,1,1,0,41401,0,3,100
9f07e2b51,2,3,266,0,1,2,5,0,1,1,2,1,2,1,1,0,41401,0,3,21
0e107c82f,2,12,285,0,2,5,6,7,2,3,2,2,2,1,1,0,41326,0,3,0
bf5c5cded,1,5,307,0,2,1,2,0,2,1,1,1,1,1,1,0,41326,0,5,79
00c19f4fa,1,1,307,0,3,2,5,0,2,1,1,1,1,1,2,0,41326,0,1,20
2813f2ff9,2,2,251,268,1,1,0,0,1,2,2,2,2,1,1,0,41401,0,0,100
5b7007847,1,2,307,307,1,1,2,7,2,2,1,1,2,1,1,0,41326,0,5,3
2e1de0bba,1,2,307,0,1,2,0,0,2,2,1,1,2,1,1,0,41326,0,1,12
d4e96e3ce,1,12,307,0,1,1,0,0,1,1,3,3,2,1,1,0,41326,0,2,39
5b4a22c83,1,2,307,0,2,1,2,0,2,1,1,1,2,1,1,0,41326,0,3,100
73680f695,2,2,292,265,2,2,5,7,1,2,2,2,2,1,1,100,41326,0,2,100
4033fee1a,1,1,128,307,1,2,7,0,2,2,2,2,2,1,1,0,41401,0,1,19
84057a73d,1,3,307,0,2,2,0,0,2,1,2,1,2,1,1,0,41326,0,2,28
8d32f11b0,2,1,292,294,1,1,7,0,1,1,2,2,3,1,1,0,41326,0,2,100
71deb8267,1,3,141,109,2,3,5,7,2,1,3,1,2,1,1,0,41326,0,2,0
dfa8ac290,2,8,265,0,1,6,7,0,2,2,2,2,2,1,1,0,41326,0,3,100
8947bf4b9,2,2,306,0,2,1,7,0,2,1,1,1,2,1,1,0,41326,5,17,20
cff9a1fec,1,3,307,0,3,5,0,0,2,2,1,1,2,1,2,0,41401,0,4,90
1b89f5335,1,1,307,0,3,1,2,7,2,1,3,3,3,1,11,0,41336,0,0,9
5ab4a7a66,2,1,265,265,3,1,0,0,1,2,2,2,2,1,2,0,41326,0,4,19
7fd7b7583,1,2,64,307,3,2,5,0,2,1,2,1,2,1,4,0,41326,0,8,88
1ba42eca2,2,2,283,0,2,6,7,0,2,1,1,1,2,1,1,0,41326,0,1,9
1448e3b1a,2,3,266,0,3,1,5,7,1,1,2,2,2,1,3,0,41401,0,3,100
878e36da4,1,4,307,307,2,2,0,0,2,1,1,1,2,1,1,0,41326,0,3,89
a0909c2bb,1,12,307,213,2,2,0,0,2,2,1,1,1,1,1,0,41401,0,2,78
e1e58cd50,2,48,266,0,1,1,2,7,2,1,2,1,1,1,2,0,41326,0,6,11
9351d5173,1,2,307,0,1,3,7,0,2,1,2,2,2,1,1,0,41326,0,2,2
b6256e92e,1,54,205,0,2,3,0,0,1,2,3,3,1,1,1,350,41326,0,1,0
db24c8108,2,4,266,265,2,3,7,0,2,1,1,1,2,1,1,120,41326,0,7,11
8c3d81083,1,1,307,307,2,1,4,0,2,1,2,2,2,1,1,0,41327,0,2,7
24488c53a,1,30,195,0,2,6,7,0,1,2,1,1,2,1,1,0,41401,0,4,90
e0811bfc8,2,2,266,266,3,1,4,7,2,1,2,2,2,1,3,1,41327,0,3,65
ab2c124e7,1,48,307,0,1,2,0,0,2,1,1,1,1,1,1,50,41326,0,3,100
ece36dc30,2,2,265,0,2,2,0,0,3,2,2,1,3,1,1,0,41326,0,2,1
369da3ef0,2,9,266,0,1,4,0,0,3,1,1,1,2,1,1,0,41401,0,1,100
60ddc474c,2,12,266,0,1,1,7,0,3,1,2,2,2,1,1,0,41326,0,5,100
cf8539482,1,1,15,307,2,5,0,0,2,1,2,2,2,1,1,0,41335,0,3,1
d16f1d371,1,72,20,0,2,2,4,7,2,1,3,3,3,1,1,0,41401,0,1,42
133af5fc3,1,2,20,307,2,2,0,0,2,1,3,3,2,1,1,0,41326,0,3,86
11d50c573,1,31,307,0,2,3,5,0,1,1,1,1,1,1,1,80,41326,0,5,100
ba7ade913,2,2,266,283,2,1,2,7,1,1,2,1,2,1,1,100,41326,0,10,28
2b4c0f3b6,1,2,307,0,2,2,7,0,2,2,3,1,3,1,1,0,41401,0,1,77
23ce26e85,1,2,307,307,2,1,2,7,2,2,3,3,3,1,4,0,41324,0,4,100
bfa6682ae,2,5,254,266,2,1,4,7,2,2,2,1,2,1,1,0,41326,0,4,4
9d20353ed,2,2,265,265,3,1,6,7,1,2,2,2,2,1,4,0,41401,0,5,11
7193a5332,1,36,307,0,1,1,2,0,2,1,3,1,2,1,1,0,41326,0,2,100
30669fef4,1,3,307,0,2,1,2,5,1,1,3,3,3,1,1,0,41326,0,5,21
ada465227,2,3,266,0,2,1,0,0,1,1,2,2,2,1,1,0,41332,0,1,100
5d55a0cb3,2,5,252,292,2,2,6,7,2,2,2,1,2,1,1,0,41326,0,3,6
b9d6b1488,1,2,307,218,2,1,2,0,2,1,2,2,2,1,1,0,41326,0,2,26
77653ab79,2,2,265,0,2,1,7,0,2,2,2,2,2,1,1,60,41336,0,8,42
1effd827e,2,4,266,0,1,6,7,0,2,1,2,2,2,1,1,0,41326,0,7,13
1d1f2ed1b,2,3,266,266,1,1,2,0,2,1,2,2,2,1,1,0,41326,0,4,14
fc2925be3,1,4,307,0,2,2,0,0,3,3,1,1,2,1,1,0,41401,0,6,83
b268202d8,2,4,265,0,1,7,0,0,2,2,3,3,3,1,2,0,41326,0,5,24
09ffe1d02,2,0,265,0,1,2,3,0,1,2,3,3,3,2,1,0,41401,0,1,100
310b5199f,2,3,266,306,1,1,7,0,2,1,1,1,2,1,2,0,41326,0,2,100
f3ac0a96b,2,24,266,0,2,1,2,7,3,2,1,1,1,1,1,0,41401,0,3,1
c3eefdcd8,1,4,307,0,1,1,6,7,2,1,1,1,1,1,1,200,41401,0,1,43
c18a1acc6,2,1,266,266,3,2,5,7,1,1,2,1,2,1,3,0,41326,0,3,100
ed5631a9c,1,1,307,0,2,1,7,0,2,2,2,2,2,1,1,0,41327,0,2,1
9bd0992bc,2,24,265,288,1,1,5,7,3,2,3,3,3,1,1,0,41401,0,4,0
7d52177d6,2,1,265,0,3,1,0,0,1,2,2,2,2,1,5,0,41324,0,5,53
812240d28,2,2,253,264,3,5,6,7,1,2,2,2,2,1,5,0,41401,0,17,51
203e2bd3c,1,0,307,0,3,2,5,0,2,1,2,2,2,1,10,0,41326,0,13,14
fa8cdf62e,2,3,266,0,2,6,7,0,1,1,2,2,2,1,1,0,41326,0,2,3
d8a94961e,2,2,254,0,2,1,2,7,2,2,2,2,2,1,1,0,41401,0,4,72
3f568e3a2,2,6,289,0,1,1,2,6,2,1,3,3,2,1,1,0,41326,0,5,6
c552e255a,2,1,266,0,3,1,6,7,1,1,2,1,2,2,3,0,41326,0,7,6
82216cb2a,2,12,265,0,2,1,4,7,2,2,1,1,2,1,1,0,41326,0,2,100
269a6756f,1,3,307,1,1,1,2,0,2,2,2,1,2,1,1,0,41326,0,5,18
5b7ead040,1,1,307,0,1,1,2,5,2,1,1,1,1,1,4,0,41326,0,5,2
52363327c,1,72,307,0,2,1,2,7,2,1,1,1,1,1,1,0,41327,0,4,100
3d6f14681,1,61,307,307,1,1,2,0,2,2,2,2,2,1,1,0,41326,0,2,100
4ac37cc7d,2,12,266,266,1,3,7,0,2,1,2,2,1,1,2,0,41401,0,0,100
6d2c3b550,2,2,266,0,2,7,0,0,2,1,1,1,2,1,1,30,41326,0,1,10
d0fcfeb0f,2,4,266,0,1,4,7,0,1,1,1,1,3,1,1,0,41401,0,5,2
269192694,2,2,266,0,3,1,2,7,2,2,2,2,2,1,5,0,41326,0,3,27
d806d8c60,1,6,307,307,2,1,2,0,2,1,3,3,3,1,1,0,41326,0,0,100
27b1bdd40,2,8,266,0,1,2,3,7,2,1,3,2,2,1,1,0,41401,0,3,100
3bc0357ce,2,1,266,0,3,3,6,7,1,1,3,3,2,1,3,0,41326,0,4,34
3ded98af9,1,6,152,307,1,1,2,0,1,1,2,1,2,1,1,0,41326,0,3,100
8cdad4b1c,2,12,254,254,2,1,2,4,2,2,2,1,1,1,2,0,41326,0,6,8
d0b5fece1,1,60,307,0,2,2,7,0,2,1,1,1,1,1,1,0,41401,0,7,50
e633a6647,1,2,307,0,2,3,0,0,2,1,1,1,2,1,1,0,41326,0,1,100
926070c80,2,1,266,0,1,4,7,0,2,2,2,2,2,1,2,0,41326,0,4,100
3330252db,1,0,50,307,1,1,0,0,2,1,2,2,2,1,1,0,41401,0,6,22
9951c57fc,2,1,254,0,3,1,3,7,2,2,3,3,2,1,5,0,41326,0,1,4
79abb5387,2,5,265,0,1,1,2,0,2,2,2,2,2,1,1,0,41326,0,3,87
eb5eb875a,2,3,266,0,3,1,2,7,2,1,2,2,2,1,4,0,41326,0,3,79
25dc712af,2,4,283,243,2,1,0,0,2,2,2,2,2,1,1,50,41326,0,5,100
4cc70e613,1,1,307,0,2,2,7,0,2,1,1,1,2,1,1,0,41326,0,1,51
5b22f97b3,1,2,141,218,1,1,2,0,2,1,1,1,2,1,1,0,41326,0,10,65
9242ba394,2,7,266,0,1,3,7,0,1,1,1,1,1,1,1,0,41401,0,1,1
0940ecf2b,1,8,76,75,2,1,7,0,1,1,2,2,2,1,1,0,41401,4,11,100
03c1e47b4,1,4,213,307,2,2,7,0,2,2,1,1,1,1,1,0,41326,0,3,55
1baea0d16,1,30,179,0,2,5,7,0,2,1,1,1,2,1,1,0,41401,0,2,1
fb24264ea,2,1,265,0,1,3,0,0,2,2,2,1,2,1,1,0,41326,0,1,5
45858d482,2,1,265,0,1,1,4,7,1,2,2,2,2,1,6,0,41326,0,1,100
03a92a94f,2,2,265,0,1,1,0,0,2,2,2,1,2,1,1,0,41326,0,2,19
86c7b7486,2,3,266,0,2,1,2,3,2,1,2,1,2,1,1,0,41401,0,4,81
